Start Time, Wed Dec 3 16:52:22 GMT-0700 2025
Energy calibration,  Offset: -0.13771282136440277, Slope: 0.09197762608528137, Quadratic: 0
Live Time (s), 7.07
Real Time (s), 7.4
Elapsed Computational, 2848
Spectrum
Channel, Energy (keV), Counts
941, 86.41323332488537, 3
942, 86.50521095097065, 3
943, 86.59718857705593, 2
944, 86.68916620314121, 5
945, 86.7811438292265, 4
946, 86.87312145531178, 1
947, 86.96509908139706, 3
948, 87.05707670748234, 5
949, 87.14905433356762, 5
950, 87.2410319596529, 3
951, 87.33300958573818, 4
952, 87.42498721182346, 2
953, 87.51696483790874, 5
954, 87.60894246399403, 4
955, 87.70092009007931, 1
956, 87.79289771616459, 3
957, 87.88487534224987, 4
958, 87.97685296833515, 4
959, 88.06883059442043, 2
960, 88.16080822050571, 5
961, 88.252785846591, 3
962, 88.34476347267628, 4
963, 88.43674109876156, 3
964, 88.52871872484684, 4
965, 88.62069635093212, 3
966, 88.7126739770174, 3
967, 88.80465160310268, 7
968, 88.89662922918797, 5
969, 88.98860685527325, 2
970, 89.08058448135853, 6
971, 89.17256210744381, 2
972, 89.26453973352909, 5
973, 89.35651735961437, 6
974, 89.44849498569965, 0
975, 89.54047261178493, 4
976, 89.63245023787022, 5
977, 89.7244278639555, 4
978, 89.81640549004078, 1
979, 89.90838311612606, 1
980, 90.00036074221134, 4
981, 90.09233836829662, 4
982, 90.1843159943819, 3
983, 90.27629362046719, 4
984, 90.36827124655247, 5
985, 90.46024887263775, 6
986, 90.55222649872303, 4
987, 90.64420412480831, 5
988, 90.73618175089359, 1
989, 90.82815937697887, 4
990, 90.92013700306416, 3
991, 91.01211462914944, 2
992, 91.10409225523472, 3
993, 91.19606988132, 10
994, 91.28804750740528, 7
995, 91.38002513349056, 1
996, 91.47200275957584, 1
997, 91.56398038566113, 6
998, 91.6559580117464, 0
999, 91.74793563783169, 7
1000, 91.83991326391697, 5
1001, 91.93189089000225, 1
1002, 92.02386851608753, 3
1003, 92.11584614217281, 3
1004, 92.2078237682581, 4
1005, 92.29980139434338, 6
1006, 92.39177902042866, 3
1007, 92.48375664651394, 0
1008, 92.57573427259922, 2
1009, 92.6677118986845, 1
1010, 92.75968952476978, 5
1011, 92.85166715085506, 6
1012, 92.94364477694035, 4
1013, 93.03562240302563, 3
1014, 93.12760002911091, 4
1015, 93.21957765519619, 3
1016, 93.31155528128147, 3
1017, 93.40353290736675, 6
1018, 93.49551053345203, 4
1019, 93.58748815953732, 4
1020, 93.6794657856226, 4
1021, 93.77144341170788, 2
1022, 93.86342103779316, 2
1023, 93.95539866387844, 5
1024, 94.04737628996372, 4
1025, 94.139353916049, 2
1026, 94.23133154213428, 2
1027, 94.32330916821957, 4
1028, 94.41528679430485, 5
1029, 94.50726442039013, 3
1030, 94.59924204647541, 6
1031, 94.69121967256069, 12
1032, 94.78319729864597, 4
1033, 94.87517492473125, 5
1034, 94.96715255081654, 2
1035, 95.05913017690182, 1
1036, 95.1511078029871, 3
1037, 95.24308542907238, 4
1038, 95.33506305515766, 3
1039, 95.42704068124294, 6
1040, 95.51901830732822, 3
1041, 95.6109959334135, 1
1042, 95.70297355949879, 5
1043, 95.79495118558407, 4
1044, 95.88692881166935, 3
1045, 95.97890643775463, 4
1046, 96.07088406383991, 1
1047, 96.1628616899252, 3
1048, 96.25483931601048, 2
1049, 96.34681694209576, 5
1050, 96.43879456818104, 2
1051, 96.53077219426632, 4
1052, 96.6227498203516, 4
1053, 96.71472744643688, 3
1054, 96.80670507252216, 3
1055, 96.89868269860744, 2
1056, 96.99066032469273, 3
1057, 97.08263795077801, 2
1058, 97.17461557686329, 6
1059, 97.26659320294857, 7
1060, 97.35857082903385, 2
1061, 97.45054845511913, 2
1062, 97.54252608120441, 2
1063, 97.6345037072897, 4
1064, 97.72648133337498, 4
1065, 97.81845895946026, 2
1066, 97.91043658554554, 4
1067, 98.00241421163082, 5
1068, 98.0943918377161, 3
1069, 98.18636946380138, 3
1070, 98.27834708988667, 5
1071, 98.37032471597195, 2
1072, 98.46230234205723, 4
1073, 98.55427996814251, 6
1074, 98.64625759422779, 2
1075, 98.73823522031307, 4
1076, 98.83021284639835, 2
1077, 98.92219047248363, 2
1078, 99.01416809856892, 5
1079, 99.1061457246542, 4
1080, 99.19812335073948, 4
1081, 99.29010097682476, 5
1082, 99.38207860291004, 3
1083, 99.47405622899532, 7
1084, 99.5660338550806, 3
1085, 99.65801148116589, 5
1086, 99.74998910725117, 5
1087, 99.84196673333645, 4
1088, 99.93394435942173, 4
1089, 100.02592198550701, 3
1090, 100.11789961159229, 2
1091, 100.20987723767757, 7
1092, 100.30185486376286, 3
1093, 100.39383248984814, 3
1094, 100.48581011593342, 6
1095, 100.5777877420187, 6
1096, 100.66976536810398, 2
1097, 100.76174299418926, 4
1098, 100.85372062027454, 3
1099, 100.94569824635983, 5
1100, 101.0376758724451, 8
1101, 101.12965349853039, 2
1102, 101.22163112461567, 2
1103, 101.31360875070095, 3
1104, 101.40558637678623, 4
1105, 101.49756400287151, 2
1106, 101.5895416289568, 2
1107, 101.68151925504208, 2
1108, 101.77349688112736, 5
1109, 101.86547450721264, 3
1110, 101.95745213329792, 2
1111, 102.0494297593832, 8
1112, 102.14140738546848, 4
1113, 102.23338501155376, 4
1114, 102.32536263763905, 4
1115, 102.41734026372433, 3
1116, 102.50931788980961, 2
1117, 102.60129551589489, 1
1118, 102.69327314198017, 3
1119, 102.78525076806545, 4
1120, 102.87722839415073, 3
1121, 102.96920602023602, 4
1122, 103.0611836463213, 0
1123, 103.15316127240658, 1
1124, 103.24513889849186, 2
1125, 103.33711652457714, 5
1126, 103.42909415066242, 4
1127, 103.5210717767477, 3
1128, 103.61304940283298, 1
1129, 103.70502702891827, 2
1130, 103.79700465500355, 5
1131, 103.88898228108883, 1
1132, 103.98095990717411, 2
1133, 104.07293753325939, 4
1134, 104.16491515934467, 7
1135, 104.25689278542995, 4
1136, 104.34887041151524, 1
1137, 104.44084803760052, 9
1138, 104.5328256636858, 2
1139, 104.62480328977108, 5
1140, 104.71678091585636, 2
1141, 104.80875854194164, 1
1142, 104.90073616802692, 4
1143, 104.9927137941122, 7
1144, 105.08469142019749, 3
1145, 105.17666904628277, 6
1146, 105.26864667236805, 2
1147, 105.36062429845333, 4
1148, 105.45260192453861, 5
1149, 105.5445795506239, 2
1150, 105.63655717670918, 7
1151, 105.72853480279446, 3
1152, 105.82051242887974, 6
1153, 105.91249005496502, 5
1154, 106.0044676810503, 4
1155, 106.09644530713558, 3
1156, 106.18842293322086, 3
1157, 106.28040055930614, 4
1158, 106.37237818539143, 5
1159, 106.46435581147671, 7
1160, 106.55633343756199, 4
1161, 106.64831106364727, 2
1162, 106.74028868973255, 10
1163, 106.83226631581783, 5
1164, 106.92424394190311, 6
1165, 107.0162215679884, 6
1166, 107.10819919407368, 6
1167, 107.20017682015896, 4
1168, 107.29215444624424, 3
1169, 107.38413207232952, 1
1170, 107.4761096984148, 7
1171, 107.56808732450008, 3
1172, 107.66006495058537, 3
1173, 107.75204257667065, 5
1174, 107.84402020275593, 6
1175, 107.93599782884121, 3
1176, 108.02797545492649, 1
1177, 108.11995308101177, 5
1178, 108.21193070709705, 3
1179, 108.30390833318233, 3
1180, 108.39588595926762, 8
1181, 108.4878635853529, 3
1182, 108.57984121143818, 3
1183, 108.67181883752346, 6
1184, 108.76379646360874, 8
1185, 108.85577408969402, 5
1186, 108.9477517157793, 5
1187, 109.03972934186459, 3
1188, 109.13170696794987, 6
1189, 109.22368459403515, 6
1190, 109.31566222012043, 3
1191, 109.40763984620571, 4
1192, 109.49961747229099, 5
1193, 109.59159509837627, 4
1194, 109.68357272446156, 3
1195, 109.77555035054684, 8
1196, 109.86752797663212, 2
1197, 109.9595056027174, 3
1198, 110.05148322880268, 2
1199, 110.14346085488796, 5
1200, 110.23543848097324, 6
1201, 110.32741610705853, 6
1202, 110.4193937331438, 3
1203, 110.51137135922909, 2
1204, 110.60334898531437, 3
1205, 110.69532661139965, 4
1206, 110.78730423748493, 2
1207, 110.87928186357021, 2
1208, 110.9712594896555, 5
1209, 111.06323711574078, 5
1210, 111.15521474182606, 2
1211, 111.24719236791134, 7
1212, 111.33916999399662, 7
1213, 111.4311476200819, 8
1214, 111.52312524616718, 1
1215, 111.61510287225246, 6
1216, 111.70708049833775, 2
1217, 111.79905812442303, 3
1218, 111.89103575050831, 2
1219, 111.98301337659359, 4
1220, 112.07499100267887, 10
1221, 112.16696862876415, 3
1222, 112.25894625484943, 8
1223, 112.35092388093472, 4
1224, 112.44290150702, 5
1225, 112.53487913310528, 3
1226, 112.62685675919056, 3
1227, 112.71883438527584, 4
1228, 112.81081201136112, 3
1229, 112.9027896374464, 2
1230, 112.99476726353168, 5
1231, 113.08674488961697, 5
1232, 113.17872251570225, 10
1233, 113.27070014178753, 6
1234, 113.36267776787281, 2
1235, 113.45465539395809, 2
1236, 113.54663302004337, 1
1237, 113.63861064612865, 4
1238, 113.73058827221394, 7
1239, 113.82256589829922, 7
1240, 113.9145435243845, 4
1241, 114.00652115046978, 2
1242, 114.09849877655506, 6
1243, 114.19047640264034, 2
1244, 114.28245402872562, 2
1245, 114.3744316548109, 2
1246, 114.46640928089619, 4
1247, 114.55838690698147, 7
1248, 114.65036453306675, 6
1249, 114.74234215915203, 6
1250, 114.83431978523731, 4
1251, 114.9262974113226, 1
1252, 115.01827503740788, 4
1253, 115.11025266349316, 5
1254, 115.20223028957844, 2
1255, 115.29420791566372, 8
1256, 115.386185541749, 5
1257, 115.47816316783428, 3
1258, 115.57014079391956, 2
1259, 115.66211842000484, 3
1260, 115.75409604609013, 2
1261, 115.84607367217541, 0
1262, 115.93805129826069, 5
1263, 116.03002892434597, 3
1264, 116.12200655043125, 5
1265, 116.21398417651653, 1
1266, 116.30596180260181, 7
1267, 116.3979394286871, 7
1268, 116.48991705477238, 0
1269, 116.58189468085766, 3
1270, 116.67387230694294, 2
1271, 116.76584993302822, 6
1272, 116.8578275591135, 4
1273, 116.94980518519878, 5
1274, 117.04178281128407, 3
1275, 117.13376043736935, 8
1276, 117.22573806345463, 3
1277, 117.31771568953991, 8
1278, 117.40969331562519, 4
1279, 117.50167094171047, 3
1280, 117.59364856779575, 3
1281, 117.68562619388103, 5
1282, 117.77760381996632, 3
1283, 117.8695814460516, 9
1284, 117.96155907213688, 7
1285, 118.05353669822216, 1
1286, 118.14551432430744, 4
1287, 118.23749195039272, 4
1288, 118.329469576478, 3
1289, 118.42144720256329, 4
1290, 118.51342482864857, 7
1291, 118.60540245473385, 2
1292, 118.69738008081913, 4
1293, 118.78935770690441, 2
1294, 118.88133533298969, 4
1295, 118.97331295907497, 3
1296, 119.06529058516026, 3
1297, 119.15726821124554, 3
1298, 119.24924583733082, 1
1299, 119.3412234634161, 5
1300, 119.43320108950138, 5
1301, 119.52517871558666, 5
1302, 119.61715634167194, 5
1303, 119.70913396775723, 3
1304, 119.8011115938425, 3
1305, 119.89308921992779, 3
1306, 119.98506684601307, 3
1307, 120.07704447209835, 6
1308, 120.16902209818363, 4
1309, 120.26099972426891, 3
1310, 120.3529773503542, 4
1311, 120.44495497643948, 3
1312, 120.53693260252476, 4
1313, 120.62891022861004, 7
1314, 120.72088785469532, 3
1315, 120.8128654807806, 4
1316, 120.90484310686588, 6
1317, 120.99682073295116, 4
1318, 121.08879835903645, 2
1319, 121.18077598512173, 2
1320, 121.27275361120701, 4
1321, 121.36473123729229, 6
1322, 121.45670886337757, 4
1323, 121.54868648946285, 4
1324, 121.64066411554813, 3
1325, 121.73264174163342, 5
1326, 121.8246193677187, 3
1327, 121.91659699380398, 3
1328, 122.00857461988926, 1
1329, 122.10055224597454, 5
1330, 122.19252987205982, 4
1331, 122.2845074981451, 7
1332, 122.37648512423038, 6
1333, 122.46846275031567, 1
1334, 122.56044037640095, 5
1335, 122.65241800248623, 3
1336, 122.74439562857151, 5
1337, 122.83637325465679, 4
1338, 122.92835088074207, 3
1339, 123.02032850682735, 3
1340, 123.11230613291264, 2
1341, 123.20428375899792, 2
1342, 123.2962613850832, 4
1343, 123.38823901116848, 2
1344, 123.48021663725376, 4
1345, 123.57219426333904, 6
1346, 123.66417188942432, 6
1347, 123.7561495155096, 2
1348, 123.84812714159489, 9
1349, 123.94010476768017, 2
1350, 124.03208239376545, 5
1351, 124.12406001985073, 2
1352, 124.21603764593601, 4
1353, 124.3080152720213, 4
1354, 124.39999289810658, 4
1355, 124.49197052419186, 5
1356, 124.58394815027714, 7
1357, 124.67592577636242, 4
1358, 124.7679034024477, 3
1359, 124.85988102853298, 4
1360, 124.95185865461826, 3
1361, 125.04383628070354, 3
1362, 125.13581390678883, 1
1363, 125.22779153287411, 5
1364, 125.31976915895939, 2
1365, 125.41174678504467, 2
1366, 125.50372441112995, 4
1367, 125.59570203721523, 3
1368, 125.68767966330051, 2
1369, 125.7796572893858, 4
1370, 125.87163491547108, 3
1371, 125.96361254155636, 6
1372, 126.05559016764164, 3
1373, 126.14756779372692, 5
1374, 126.2395454198122, 3
1375, 126.33152304589748, 4
1376, 126.42350067198277, 8
1377, 126.51547829806805, 4
1378, 126.60745592415333, 2
1379, 126.69943355023861, 4
1380, 126.79141117632389, 5
1381, 126.88338880240917, 2
1382, 126.97536642849445, 5
1383, 127.06734405457973, 2
1384, 127.15932168066502, 3
1385, 127.2512993067503, 6
1386, 127.34327693283558, 2
1387, 127.43525455892086, 4
1388, 127.52723218500614, 2
1389, 127.61920981109142, 3
1390, 127.7111874371767, 4
1391, 127.80316506326199, 4
1392, 127.89514268934727, 8
1393, 127.98712031543255, 1
1394, 128.07909794151783, 3
1395, 128.1710755676031, 5
1396, 128.2630531936884, 2
1397, 128.35503081977367, 3
1398, 128.44700844585896, 3
1399, 128.53898607194424, 3
1400, 128.63096369802952, 5
1401, 128.7229413241148, 7
1402, 128.81491895020008, 1
1403, 128.90689657628536, 7
1404, 128.99887420237064, 3
1405, 129.09085182845592, 6
1406, 129.1828294545412, 4
1407, 129.2748070806265, 7
1408, 129.36678470671177, 4
1409, 129.45876233279705, 8
1410, 129.55073995888233, 6
1411, 129.6427175849676, 4
1412, 129.7346952110529, 4
1413, 129.82667283713818, 7
1414, 129.91865046322346, 1
1415, 130.01062808930874, 6
1416, 130.10260571539402, 5
1417, 130.1945833414793, 3
1418, 130.28656096756458, 3
1419, 130.37853859364986, 8
1420, 130.47051621973515, 4
1421, 130.56249384582043, 3
1422, 130.6544714719057, 4
1423, 130.746449097991, 2
1424, 130.83842672407627, 1
1425, 130.93040435016155, 5
1426, 131.02238197624683, 6
1427, 131.11435960233212, 5
1428, 131.2063372284174, 5
1429, 131.29831485450268, 5
1430, 131.39029248058796, 7
1431, 131.48227010667324, 4
1432, 131.57424773275852, 3
1433, 131.6662253588438, 2
1434, 131.75820298492908, 4
1435, 131.85018061101437, 6
1436, 131.94215823709965, 2
1437, 132.03413586318493, 1
1438, 132.1261134892702, 5
1439, 132.2180911153555, 3
1440, 132.31006874144077, 3
1441, 132.40204636752605, 6
1442, 132.49402399361134, 3
1443, 132.58600161969662, 2
1444, 132.6779792457819, 2
1445, 132.76995687186718, 7
1446, 132.86193449795246, 4
1447, 132.95391212403774, 5
1448, 133.04588975012302, 2
1449, 133.1378673762083, 7
1450, 133.2298450022936, 5
1451, 133.32182262837887, 8
1452, 133.41380025446415, 2
1453, 133.50577788054943, 2
1454, 133.5977555066347, 4
1455, 133.68973313272, 6
1456, 133.78171075880527, 7
1457, 133.87368838489056, 5
1458, 133.96566601097584, 7
1459, 134.05764363706112, 6
1460, 134.1496212631464, 3
1461, 134.24159888923168, 4
1462, 134.33357651531696, 3
1463, 134.42555414140224, 4
1464, 134.51753176748753, 3
1465, 134.6095093935728, 8
1466, 134.7014870196581, 3
1467, 134.79346464574337, 4
1468, 134.88544227182865, 1
1469, 134.97741989791393, 2
1470, 135.0693975239992, 4
1471, 135.1613751500845, 5
1472, 135.25335277616978, 7
1473, 135.34533040225506, 4
1474, 135.43730802834034, 4
1475, 135.52928565442562, 3
1476, 135.6212632805109, 6
1477, 135.71324090659618, 1
1478, 135.80521853268147, 4
1479, 135.89719615876675, 6
1480, 135.98917378485203, 6
1481, 136.0811514109373, 1
1482, 136.1731290370226, 5
1483, 136.26510666310787, 3
1484, 136.35708428919315, 6
1485, 136.44906191527843, 4
1486, 136.54103954136372, 6
1487, 136.633017167449, 4
1488, 136.72499479353428, 3
1489, 136.81697241961956, 4
1490, 136.90895004570484, 4
1491, 137.00092767179012, 1
1492, 137.0929052978754, 2
1493, 137.18488292396069, 5
1494, 137.27686055004597, 9
1495, 137.36883817613125, 4
1496, 137.46081580221653, 4
1497, 137.5527934283018, 7
1498, 137.6447710543871, 3
1499, 137.73674868047237, 5
1500, 137.82872630655766, 2
1501, 137.92070393264294, 4
1502, 138.01268155872822, 6
1503, 138.1046591848135, 5
1504, 138.19663681089878, 3
1505, 138.28861443698406, 3
1506, 138.38059206306934, 4
1507, 138.47256968915462, 4
1508, 138.5645473152399, 5
1509, 138.6565249413252, 4
1510, 138.74850256741047, 6
1511, 138.84048019349575, 2
1512, 138.93245781958103, 4
1513, 139.0244354456663, 5
1514, 139.1164130717516, 5
1515, 139.20839069783688, 2
1516, 139.30036832392216, 4
1517, 139.39234595000744, 6
1518, 139.48432357609272, 7
1519, 139.576301202178, 5
1520, 139.66827882826328, 9
1521, 139.76025645434856, 5
1522, 139.85223408043385, 5
1523, 139.94421170651913, 5
1524, 140.0361893326044, 6
1525, 140.1281669586897, 3
1526, 140.22014458477497, 3
1527, 140.31212221086025, 5
1528, 140.40409983694553, 5
1529, 140.49607746303082, 4
1530, 140.5880550891161, 5
1531, 140.68003271520138, 5
1532, 140.77201034128666, 4
1533, 140.86398796737194, 7
1534, 140.95596559345722, 5
1535, 141.0479432195425, 4
1536, 141.13992084562778, 6
1537, 141.23189847171307, 6
1538, 141.32387609779835, 1
1539, 141.41585372388363, 3
1540, 141.5078313499689, 5
1541, 141.5998089760542, 4
1542, 141.69178660213947, 7
1543, 141.78376422822475, 5
1544, 141.87574185431004, 3
1545, 141.96771948039532, 2
1546, 142.0596971064806, 3
1547, 142.15167473256588, 1
1548, 142.24365235865116, 6
1549, 142.33562998473644, 5
1550, 142.42760761082172, 5
1551, 142.519585236907, 5
1552, 142.6115628629923, 5
1553, 142.70354048907757, 8
1554, 142.79551811516285, 2
1555, 142.88749574124813, 5
1556, 142.9794733673334, 1
1557, 143.0714509934187, 4
1558, 143.16342861950397, 2
1559, 143.25540624558926, 2
1560, 143.34738387167454, 5
1561, 143.43936149775982, 5
1562, 143.5313391238451, 1
1563, 143.62331674993038, 2
1564, 143.71529437601566, 5
1565, 143.80727200210094, 3
1566, 143.89924962818623, 5
1567, 143.9912272542715, 5
1568, 144.0832048803568, 5
1569, 144.17518250644207, 2
1570, 144.26716013252735, 5
1571, 144.35913775861263, 1
1572, 144.4511153846979, 6
1573, 144.5430930107832, 4
1574, 144.63507063686848, 4
1575, 144.72704826295376, 3
1576, 144.81902588903904, 4
1577, 144.91100351512432, 6
1578, 145.0029811412096, 5
1579, 145.09495876729488, 7
1580, 145.18693639338017, 5
1581, 145.27891401946545, 4
1582, 145.37089164555073, 4
1583, 145.462869271636, 5
1584, 145.5548468977213, 6
1585, 145.64682452380657, 4
1586, 145.73880214989185, 3
1587, 145.83077977597713, 1
1588, 145.92275740206242, 4
1589, 146.0147350281477, 5
1590, 146.10671265423298, 7
1591, 146.19869028031826, 3
1592, 146.29066790640354, 4
1593, 146.38264553248882, 5
1594, 146.4746231585741, 2
1595, 146.56660078465939, 3
1596, 146.65857841074467, 4
1597, 146.75055603682995, 4
1598, 146.84253366291523, 4
1599, 146.9345112890005, 4
1600, 147.0264889150858, 5
1601, 147.11846654117107, 8
1602, 147.21044416725636, 1
1603, 147.30242179334164, 6
1604, 147.39439941942692, 5
1605, 147.4863770455122, 3
1606, 147.57835467159748, 4
1607, 147.67033229768276, 1
1608, 147.76230992376804, 4
1609, 147.85428754985332, 2
1610, 147.9462651759386, 4
1611, 148.0382428020239, 6
1612, 148.13022042810917, 4
1613, 148.22219805419445, 0
1614, 148.31417568027973, 0
1615, 148.406153306365, 4
1616, 148.4981309324503, 2
1617, 148.59010855853558, 2
1618, 148.68208618462086, 5
1619, 148.77406381070614, 7
1620, 148.86604143679142, 5
1621, 148.9580190628767, 5
1622, 149.04999668896198, 5
1623, 149.14197431504726, 2
1624, 149.23395194113255, 5
